"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier: ","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B1245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B1310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B1245NCBA","B3305NCBA","B1030NCBA","B1310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
2018-10-10,12877714.1,3420964.0,2568678.7,1828643.5,740035.2,852285.3,73025.8,779259.6,9456750.0,2240890.6,4389381.7,2219667.8,353339.1,1866328.7,2169713.9,340069.8,101487.2,354244.8,1373912.0,1486735.3,801488.8,685246.5,421863.4,263383.1,1339742.5,485371.7,854370.8,110253.2,2062871.7,546147.6,14760.7,1403207.8,16794448.6,12323303.4,1689918.0,10633385.4,1970950.4,52970.9,582075.4,14929300.1,1865148.6
2018-10-17,12880323.9,3419459.0,2565487.1,1829387.7,736099.4,853972.0,73882.2,780089.8,9460864.9,2247186.7,4393138.2,2222560.8,353219.4,1869341.4,2170577.4,339686.3,101658.4,354235.8,1374996.9,1486813.8,800716.4,686097.4,421960.3,264137.1,1333726.2,483315.4,850410.8,110066.8,2037022.1,565347.4,15003.4,1388859.0,16776489.0,12297140.3,1684988.5,10612151.9,1976972.0,62278.0,568580.6,14904971.0,1871518.1
2018-10-24,12909257.2,3434887.2,2580268.9,1834374.4,745894.5,854618.3,74605.2,780013.2,9474370.0,2251461.1,4396331.5,2224530.2,352673.2,1871857.0,2171801.3,339760.1,101820.9,355237.4,1374982.9,1488498.0,801685.9,686812.1,422054.0,264758.0,1338079.5,486795.4,851284.0,110147.1,2046839.6,549281.6,15119.1,1412347.1,16822697.5,12318509.8,1680738.3,10637771.5,1980252.8,68820.7,592901.5,14960484.7,1862212.8
2018-10-31,12904293.1,3417122.7,2565027.4,1822484.8,742542.7,852095.3,74718.1,777377.2,9487170.4,2255309.5,4397976.7,2227071.5,352113.4,1874958.0,2170905.2,339546.4,101821.4,354515.7,1375021.7,1492427.9,804353.4,688074.5,422257.0,265817.5,1341456.4,489105.0,852351.4,109655.0,1993245.1,599589.1,15075.9,1410360.7,16812909.0,12313148.0,1686452.0,10626696.1,1975689.3,80924.1,584903.4,14954664.8,1858244.1
2018-11-07,12895053.5,3417356.7,2564180.3,1816234.7,747945.6,853176.3,74757.7,778418.6,9477696.8,2255924.5,4397484.9,2223489.8,351619.6,1871870.2,2173995.1,340186.8,101846.1,356218.2,1375744.0,1490943.2,802428.4,688514.8,422527.2,265987.6,1333344.3,486148.5,847195.8,109734.5,2016953.8,563263.9,14448.9,1398698.3,16778683.9,12270487.0,1680158.7,10590328.3,1976982.1,81493.6,590497.8,14919460.5,1859223.4
2018-11-14,12932729.8,3437322.2,2586073.3,1832779.9,753293.4,851248.9,75039.9,776209.1,9495407.6,2268348.6,4400037.5,2223463.1,351298.2,1872164.9,2176574.4,340723.7,101952.3,356532.1,1377366.3,1493632.1,804357.1,689274.9,422773.5,266501.5,1333389.4,485250.2,848139.2,109843.1,1986820.8,608032.4,13597.3,1393700.8,16825038.0,12286911.3,1665513.3,10621398.0,1987762.6,99285.8,592128.8,14966088.6,1858949.4
2018-11-21,12964914.0,3445705.3,2601954.5,1845309.2,756645.3,843750.8,75146.5,768604.3,9519208.7,2282839.5,4398969.2,2221839.6,350779.1,1871060.5,2177129.5,340904.6,101913.7,356747.4,1377563.8,1495104.9,805211.5,689893.4,422963.0,266930.4,1342295.2,487761.7,854533.5,109756.6,1954156.1,608310.7,13523.9,1374484.5,16805632.6,12295662.4,1668648.2,10627014.2,1980660.0,81498.9,579701.3,14937522.6,1868110.0
2018-11-28,12960469.0,3448002.1,2605640.9,1846759.2,758881.7,842361.1,72696.0,769665.2,9512466.9,2276546.4,4398960.8,2221439.7,350451.9,1870987.7,2177521.1,340860.9,101819.1,356220.8,1378620.3,1497694.7,808239.2,689455.5,422928.8,266526.7,1339265.0,487804.3,851460.6,109742.9,1956130.3,622408.0,13311.6,1379572.4,16822148.3,12316093.2,1662362.1,10653731.1,1977838.2,80817.9,574655.8,14949405.1,1872743.2
2018-12-05,12994919.4,3458422.3,2619672.8,1852114.0,767558.9,838749.4,73352.0,765397.4,9536497.1,2286815.4,4397522.0,2221658.6,349968.5,1871690.1,2175863.4,341589.5,101946.4,354800.8,1377526.7,1495753.0,805699.3,690053.7,423190.1,266863.6,1356406.8,490248.1,866158.7,109848.6,1907531.8,679858.8,13716.3,1392456.0,16878633.8,12396251.2,1678334.7,10717916.5,1934070.8,92008.9,579920.9,15002251.8,1876382.0
2018-12-12,13032543.7,3482046.6,2648958.0,1866689.6,782268.4,833088.5,73885.7,759202.8,9550497.1,2294780.1,4408553.4,2228458.2,349512.8,1878945.4,2180095.2,341463.9,102070.0,356255.0,1380306.3,1496893.4,806545.7,690347.7,423163.8,267184.0,1350270.1,496927.5,853342.6,110061.3,1910237.8,665046.5,13577.1,1384752.7,16896096.5,12351388.1,1673475.3,10677912.8,1957708.6,118963.8,578074.3,15006134.9,1889961.6
2018-12-19,13058575.7,3503553.2,2672131.4,1881842.7,790288.7,831421.8,73477.3,757944.5,9555022.5,2291256.9,4411249.6,2226987.0,349210.1,1877776.9,2184262.6,341778.2,102262.3,356838.1,1383384.0,1496160.4,804578.5,691581.8,424134.2,267447.7,1356355.7,501300.0,855055.6,110118.9,1879127.8,672811.6,16071.8,1378980.1,16895448.1,12395521.4,1676918.7,10718602.8,1960810.9,93735.5,570133.1,15020200.9,1875247.2
2018-12-26,13100524.6,3511386.2,2681757.7,1883428.9,798328.8,829628.4,73106.6,756521.8,9589138.4,2313871.3,4406446.2,2222797.7,348262.3,1874535.4,2183648.5,341679.8,102292.8,356546.0,1383129.9,1497690.4,806357.5,691332.9,423992.9,267340.0,1371130.5,499602.4,871528.1,110182.0,1938242.1,698119.4,16230.4,1369845.7,17012780.3,12470920.2,1693047.8,10777872.4,1989043.6,115072.6,572060.1,15147096.5,1865683.8
2019-01-02,13133334.7,3522518.9,2691755.6,1895601.0,796154.7,830763.3,74627.4,756135.9,9610815.7,2322311.8,4418096.0,2230319.1,351311.4,1879007.8,2187776.9,342888.1,102400.2,356521.0,1385967.7,1500682.1,806356.0,694326.1,424457.9,269868.2,1369725.8,500124.3,869601.6,110966.1,1921269.6,679430.0,16352.3,1392197.6,17031617.9,12477970.2,1701325.3,10776644.9,1993321.2,106888.7,584411.9,15162592.0,1869025.9
2019-01-09,13150816.6,3532338.9,2698251.8,1893750.4,804501.4,834087.1,74651.5,759435.7,9618477.7,2323690.5,4416480.5,2227251.8,350580.3,1876671.6,2189228.7,342670.4,102461.0,357785.3,1386312.0,1503586.5,808171.7,695414.8,424775.7,270639.1,1374720.1,507375.4,867344.7,111394.3,1893814.9,668465.7,16365.2,1353871.3,16971939.3,12475081.7,1711055.9,10764025.7,1969846.7,108231.0,554103.4,15107262.7,1864676.6
2019-01-16,13166363.9,3542713.3,2709666.0,1914815.0,794851.0,833047.2,74877.1,758170.1,9623650.7,2323422.4,4423320.9,2231932.0,350229.2,1881702.8,2191389.0,343006.0,102538.2,358140.2,1387704.6,1502987.5,806780.0,696207.5,424913.6,271293.9,1373919.9,508251.8,865668.2,111595.1,1841788.7,698570.9,16820.8,1322708.2,16934657.6,12445146.5,1716476.0,10728670.5,1992153.2,100882.2,534583.5,15072765.4,1861892.2
2019-01-23,13175861.4,3535718.7,2703021.8,1907364.8,795656.9,832696.9,74210.3,758486.6,9640142.7,2326301.2,4429682.4,2237438.8,349703.3,1887735.5,2192243.6,343517.8,102619.2,358701.0,1387405.7,1505438.1,808870.9,696567.2,425009.7,271557.5,1378720.9,511081.4,867639.5,111581.8,1863895.5,675638.0,15926.5,1316785.2,16936524.7,12506387.1,1721816.4,10784570.6,1966835.8,77230.5,529498.7,15079952.1,1856572.6
2019-01-30,13159197.4,3528150.6,2695143.5,1906900.6,788242.9,833007.1,74308.1,758699.0,9631046.8,2317385.4,4428037.1,2234858.3,348964.9,1885893.5,2193178.8,344264.0,102669.3,358741.4,1387504.1,1509742.5,811877.6,697864.9,425808.2,272056.7,1375881.8,511631.4,864250.4,111354.5,1846913.4,681672.0,16319.0,1382200.4,16974947.7,12455163.6,1730037.9,10725125.7,1964033.4,102416.1,570700.3,15092313.5,1882634.2
2019-02-06,13175321.0,3534097.3,2697158.4,1906610.9,790547.5,836938.9,77369.7,759569.2,9641223.7,2321358.3,4428682.6,2232302.2,348273.6,1884028.6,2196380.4,344157.2,102682.1,360693.5,1388847.6,1509952.8,811622.7,698330.1,425973.4,272356.7,1381230.0,515375.6,865854.4,111788.0,1860359.9,662881.2,16446.2,1387086.2,16990306.4,12505387.9,1729072.5,10776315.4,1950487.1,69030.2,576127.2,15101032.4,1889274.0
2019-02-13,13204252.4,3550261.4,2718623.6,1921905.3,796718.3,831637.7,77431.4,754206.3,9653991.0,2329278.2,4430269.2,2231434.6,347778.4,1883656.2,2198834.6,344536.7,102739.7,361168.4,1390389.9,1510509.0,811394.2,699114.8,426382.8,272732.0,1383934.6,517740.4,866194.2,111703.0,1807672.4,714869.9,16212.8,1389151.1,17020455.6,12482401.1,1739133.8,10743267.3,1950757.4,105568.4,569663.2,15108390.2,1912065.4
2019-02-20,13221527.3,3549132.5,2718531.5,1921534.7,796996.7,830601.1,75485.4,755115.7,9672394.8,2330155.1,4444594.1,2242580.1,347287.4,1895292.6,2202014.0,344848.5,102900.2,362083.1,1392182.1,1512971.2,812675.0,700296.2,427057.7,273238.5,1384674.5,520460.1,864214.4,111467.6,1812106.2,695637.6,16377.3,1378223.8,17012404.6,12508055.4,1748085.1,10759970.2,1949102.5,83095.8,561601.1,15101854.7,1910549.9
2019-02-27,13226663.3,3549926.5,2721180.9,1922145.6,799035.3,828745.6,76782.0,751963.5,9676736.9,2328310.8,4444810.0,2241222.2,346621.6,1894600.5,2203587.8,345442.8,102927.6,362182.7,1393034.7,1515426.5,814577.9,700848.6,427265.8,273582.8,1388189.6,519666.1,868523.4,111155.4,1849739.7,682942.4,16781.5,1399608.7,17064580.3,12530457.4,1754377.3,10776080.1,1965457.3,73722.1,583458.3,15153095.1,1911485.2
2019-03-06,13237507.0,3547701.0,2720920.8,1923700.9,797220.0,826780.2,76998.5,749781.8,9689806.0,2341286.0,4443935.8,2238497.6,346067.0,1892430.6,2205438.2,345504.1,103041.1,361888.1,1395004.9,1515692.4,814474.6,701217.8,427318.2,273899.7,1388891.8,520743.2,868148.6,111283.9,1846810.8,682789.6,17012.9,1399177.1,17072013.5,12562819.1,1767915.5,10794903.6,1959963.5,52894.4,571655.6,15147332.5,1924681.0
2019-03-13,13262214.3,3568031.3,2733350.5,1929462.0,803888.6,834680.7,77631.4,757049.3,9694183.0,2342498.5,4445095.7,2237541.1,345297.3,1892243.8,2207554.7,345909.7,103045.8,362213.7,1396385.4,1517694.2,815330.0,702364.2,427711.5,274652.7,1388894.6,520458.3,868436.3,111222.4,1827896.4,693834.8,17143.2,1404758.7,17094625.1,12556585.3,1778106.7,10778478.6,1970314.3,55601.4,585269.5,15167770.5,1926854.6
2019-03-20,13273878.3,3567454.5,2736409.9,1927928.6,808481.3,831044.6,77416.6,753628.1,9706423.7,2342740.2,4458145.6,2248582.7,344346.0,1904236.7,2209562.9,346154.8,103021.1,362201.4,1398185.7,1520020.0,816701.2,703318.8,428397.3,274921.5,1385518.0,518341.9,867176.1,111241.8,1775819.1,720803.2,16705.3,1420889.2,17096853.2,12566829.4,1788369.1,10778460.3,1939937.1,73796.0,587704.6,15168267.1,1928586.1
2019-03-27,13249322.9,3571131.6,2746694.9,1928420.1,818274.8,824436.7,77659.6,746777.2,9678191.2,2325448.0,4449459.0,2239987.3,343395.9,1896591.4,2209471.6,345745.8,103032.4,363264.7,1397428.7,1520561.6,816208.0,704353.6,428761.8,275591.7,1382722.7,514599.5,868123.2,111707.7,1752298.7,759974.7,16918.7,1439717.3,17106524.6,12587874.3,1787949.2,10799925.1,1938636.8,44046.2,592769.0,15163326.3,1943198.3
2019-04-03,13268008.9,3580675.3,2753139.9,1933417.0,819722.9,827535.4,76007.2,751528.1,9687333.5,2324302.9,4457735.4,2245678.9,342966.0,1902712.9,2212056.5,345668.2,103236.6,363268.3,1399883.3,1522433.6,816563.8,705869.9,430016.2,275853.6,1382861.7,513544.9,869316.8,113020.0,1762377.9,796045.3,15710.7,1400351.2,17129474.0,12601603.8,1782548.9,10819054.9,1999766.3,14301.3,552315.6,15167986.9,1961487.1
2019-04-10,13282977.8,3592457.4,2764791.0,1949134.6,815656.4,827666.4,76267.5,751398.9,9690520.5,2323356.8,4452675.8,2238011.9,342766.9,1895245.0,2214663.9,346699.0,103369.2,363371.3,1401224.4,1525228.1,817314.7,707913.4,430847.8,277065.6,1389259.7,519413.6,869846.2,112402.6,1756796.1,773219.7,15231.5,1401218.9,17117041.5,12613884.6,1782071.5,10831813.1,1963303.0,-4782.9,554180.1,15126584.7,1990456.9
2019-04-17,13321646.1,3608231.4,2774945.7,1954705.0,820240.8,833285.6,75982.4,757303.3,9713414.7,2329663.9,4465373.1,2249264.7,342690.6,1906574.1,2216108.4,346651.8,103540.7,363691.9,1402224.0,1528683.8,819568.3,709115.5,431445.4,277670.1,1389693.8,519841.8,869852.0,112649.9,1710723.9,765190.3,15329.5,1398658.3,17098898.3,12592155.3,1780775.0,10811380.2,1962521.5,3083.7,566833.7,15124594.1,1974304.1
2019-04-24,13343744.1,3623566.8,2786164.5,1965220.0,820944.5,837402.2,78408.0,758994.2,9720177.4,2324825.0,4471801.5,2255442.2,341744.0,1913698.2,2216359.3,346507.8,103567.7,363762.7,1402521.0,1530501.0,819901.2,710599.8,432284.0,278315.8,1393049.9,521893.4,871156.5,113086.9,1717868.5,738633.9,14832.2,1423674.0,17125665.9,12622852.1,1766280.2,10856571.8,1960409.8,9559.2,579632.2,15172453.3,1953212.6
2019-05-01,13351417.0,3611523.1,2776824.2,1960270.6,816553.6,834698.9,78904.7,755794.2,9739893.9,2332051.7,4482637.2,2257561.7,341124.7,1916437.0,2225075.4,346701.6,103811.3,369525.0,1405037.4,1532492.2,820421.5,712070.7,432914.1,279156.6,1392712.7,525033.8,867679.0,112409.1,1693529.1,793975.8,14333.0,1388148.8,17128994.6,12664046.0,1790737.9,10873308.1,2008183.2,-40356.2,542562.1,15174435.1,1954559.5
2019-05-08,13357929.0,3624282.3,2786410.4,1960956.2,825454.2,837871.9,78685.4,759186.5,9733646.7,2324829.8,4480708.6,2254303.4,340191.9,1914111.5,2226405.2,346892.8,103872.4,369773.7,1405866.3,1536222.1,821957.4,714264.7,434204.4,280060.3,1391886.2,527014.5,864871.7,112367.1,1719746.8,775483.9,14476.7,1405412.7,17160682.0,12640818.2,1795817.8,10845000.4,1978123.8,9419.3,572225.7,15200587.0,1960095.0
2019-05-15,13383543.8,3630334.3,2794760.2,1963672.8,831087.4,835574.1,78563.6,757010.4,9753209.5,2335420.2,4483497.5,2254526.2,339540.0,1914986.3,2228971.3,347464.4,103836.2,370381.4,1407289.2,1535528.0,820810.2,714717.8,434247.8,280470.0,1398763.8,530201.3,868562.4,112034.4,1734403.4,805424.0,14293.5,1404694.5,17230324.7,12708922.8,1795082.4,10913840.4,1985744.4,2080.4,563200.5,15259948.1,1970376.6
2019-05-22,13393896.4,3629362.8,2796271.6,1965455.8,830815.8,833091.2,79367.9,753723.3,9764533.6,2334563.8,4491282.8,2260217.9,338940.0,1921277.9,2231064.8,347527.8,103955.7,370948.6,1408632.8,1536978.7,821405.0,715573.7,434654.6,280919.1,1401708.3,532357.9,869350.4,111688.7,1685394.6,759941.4,9900.5,1414456.0,17151900.2,12662260.4,1747818.7,10914441.7,1964815.9,-5253.5,570915.8,15192738.6,1959161.6
2019-05-29,13392546.8,3628440.7,2799733.0,1963236.0,836497.0,828707.7,79028.9,749678.8,9764106.1,2329737.8,4492071.1,2257824.7,338493.1,1919331.5,2234246.4,347299.8,103979.8,371663.0,1411303.8,1540499.7,824202.4,716297.3,435234.9,281062.3,1401797.5,532621.9,869175.6,111582.7,1699219.0,763803.4,9707.2,1428075.6,17181769.3,12675887.5,1745180.1,10930707.5,1976535.6,-10423.9,570709.1,15212708.3,1969061.0
2019-06-05,13407892.7,3640228.5,2810398.3,1975119.1,835279.2,829830.2,79194.6,750635.6,9767664.2,2325716.5,4494245.2,2259869.3,338008.6,1921860.7,2234375.9,347365.3,104082.1,371225.2,1411703.2,1541852.2,824597.2,717255.0,435547.8,281707.2,1405850.2,535920.1,869930.1,111439.0,1709513.1,817218.3,9765.4,1428058.1,17261008.7,12711201.7,1747055.8,10964145.9,1977279.0,10235.3,581234.0,15279949.9,1981058.7
2019-06-12,13428272.5,3645705.9,2819634.2,1980519.5,839114.7,826071.7,77886.2,748185.5,9782566.6,2330101.5,4499839.8,2266220.1,337376.2,1928843.8,2233619.7,346493.2,104070.8,371588.1,1411467.6,1543732.3,825761.0,717971.3,436095.9,281875.4,1408893.1,538661.6,870231.5,111565.5,1741611.6,813949.4,9748.5,1431914.2,17313930.9,12728324.4,1752384.0,10975940.4,1996882.9,8330.4,588415.0,15321952.7,1991978.2
2019-06-19,13454544.6,3662833.0,2837062.6,1997065.4,839997.2,825770.4,77698.1,748072.3,9791711.6,2334000.4,4504328.5,2266492.1,337077.3,1929414.9,2237836.3,346463.7,104097.5,372357.3,1414917.8,1544025.8,824454.0,719571.8,436832.9,282738.9,1409356.8,539153.9,870202.9,111720.0,1696603.9,807840.4,9816.3,1442931.7,17300016.9,12753072.1,1760719.0,10992353.1,1966240.4,3066.3,588818.5,15311197.4,1988819.5
2019-06-26,13485186.8,3670315.8,2842939.7,2000346.6,842593.1,827376.2,76909.0,750467.2,9814870.9,2341526.0,4498274.8,2259522.4,336290.1,1923232.2,2238752.4,346697.6,104042.8,372611.5,1415400.6,1543660.4,822972.7,720687.7,437382.6,283305.0,1431409.8,541600.3,889809.5,111868.8,1732509.2,794706.6,7803.0,1436843.3,17345180.0,12802595.2,1770750.4,11031844.8,1992760.8,1762.5,585091.1,15382209.6,1962970.4
2019-07-03,13489732.3,3677741.5,2854352.6,2003957.0,850395.7,823388.9,77772.9,745616.0,9811990.7,2344829.8,4500927.3,2261805.3,335004.2,1926801.0,2239122.0,348374.1,101882.2,373371.5,1415494.2,1543722.5,822139.9,721582.6,437985.9,283596.7,1422511.2,542495.7,880015.4,111596.9,1704131.0,831404.9,7377.9,1440592.1,17361641.3,12787880.1,1769194.1,11018686.1,2054537.9,-36311.8,590119.3,15396225.5,1965415.8
2019-07-10,13489305.0,3677824.7,2855089.2,2006803.5,848285.7,822735.4,76880.6,745854.9,9811480.4,2340324.9,4499873.8,2259061.8,334630.8,1924431.0,2240812.0,348577.7,101916.4,373602.6,1416715.3,1546937.6,824360.1,722577.4,438432.0,284145.4,1424344.1,544733.5,879610.6,111124.8,1685869.9,809955.8,7406.7,1434876.7,17316289.3,12741360.4,1763411.3,10977949.0,2002413.2,-9648.2,574506.3,15308631.7,2007657.5
2019-07-17,13483474.9,3672845.0,2851886.5,1994533.7,857352.9,820958.4,77499.0,743459.4,9810630.0,2340082.9,4503021.9,2261651.0,334079.7,1927571.3,2241370.9,348578.8,101862.2,373826.9,1417103.0,1547711.2,823784.1,723927.1,439217.5,284709.6,1419813.9,544388.9,875425.0,111382.0,1682360.4,840927.4,7845.9,1428763.6,17331990.3,12771344.7,1765597.5,11005747.3,1996979.5,-23421.1,583764.3,15328667.5,2003322.8
2019-07-24,13516817.6,3689796.7,2866347.0,2003690.9,862656.1,823449.7,78312.1,745137.6,9827020.9,2347439.7,4507591.6,2265113.4,333350.2,1931763.2,2242478.2,348346.4,101802.6,374235.2,1418093.9,1550143.8,825309.6,724834.2,439792.0,285042.2,1421845.9,546229.0,875616.8,111603.3,1689475.6,812519.2,7283.3,1436898.5,17351390.7,12801452.4,1756723.4,11044729.0,1993644.7,-34495.8,583020.6,15343621.9,2007768.8
2019-07-31,13531598.5,3688125.1,2863037.9,2004372.7,858665.2,825087.2,78478.5,746608.7,9843473.4,2345724.3,4514294.6,2267887.3,333163.9,1934723.4,2246407.2,347466.5,101937.1,375855.3,1421148.3,1554665.2,828519.4,726145.8,440405.5,285740.3,1428789.2,552977.3,875812.0,111222.7,1671424.8,801458.5,7330.5,1451676.3,17352266.0,12821993.7,1755973.1,11066020.6,2001894.8,-54254.1,584525.0,15354159.4,1998106.7
2019-08-07,13548760.1,3691794.2,2869528.7,1994011.3,875517.4,822265.5,77855.6,744409.9,9856965.8,2348471.0,4511425.0,2264973.0,332632.2,1932340.8,2246452.0,347920.4,102019.3,376284.1,1420228.2,1556314.8,828962.2,727352.6,441260.8,286091.7,1440755.1,553917.4,886837.6,111408.7,1696196.8,827940.4,7623.0,1510851.1,17479962.7,12832776.9,1759210.2,11073566.8,1994401.2,6894.2,631262.6,15465334.9,2014627.8
2019-08-14,13572613.1,3710349.3,2891283.9,2007886.3,883397.6,819065.3,78763.7,740301.6,9862263.8,2362513.3,4509719.3,2262500.3,331940.8,1930559.5,2247219.0,347768.4,102086.3,375886.7,1421477.5,1557545.1,829544.9,728000.3,441518.0,286482.3,1432486.1,555559.1,876926.9,111374.2,1672005.3,803769.0,7758.8,1503184.5,17447956.4,12811313.9,1758687.4,11052626.4,2011859.5,-18176.6,625782.8,15430779.6,2017176.8
2019-08-21,13612389.1,3726487.5,2899736.1,2005550.9,894185.3,826751.4,78506.3,748245.1,9885901.6,2368888.4,4521882.2,2271874.1,331602.1,1940271.9,2250008.2,347877.5,102012.2,376775.9,1423342.5,1559956.7,830525.0,729431.7,442324.9,287106.8,1435174.3,561300.4,873873.9,111207.3,1656854.2,791802.5,7822.2,1461332.1,17418992.8,12813452.2,1773230.1,11040222.1,2011298.6,-11035.5,588989.4,15402704.7,2016288.1
2019-08-28,13622172.3,3749320.9,2930773.6,2023996.7,906776.9,818547.4,78191.6,740355.7,9872851.4,2366719.8,4510133.0,2258110.8,331021.3,1927089.5,2252022.2,347459.4,102007.8,377075.4,1425479.6,1559743.3,829598.8,730144.5,442653.6,287490.9,1436255.3,561998.3,874257.0,111114.1,1662375.0,779458.1,7918.9,1479369.0,17440179.2,12842242.0,1784068.0,11058174.0,2002735.7,-13945.7,604606.0,15435638.1,2004541.1
2019-09-04,13645329.6,3762617.1,2936518.5,2024045.8,912472.6,826098.6,78399.6,747699.0,9882712.5,2366401.2,4515449.8,2260558.5,330348.1,1930210.4,2254891.3,347161.8,101995.9,378689.8,1427043.8,1563133.5,832254.2,730879.3,443072.1,287807.2,1437728.0,561794.7,875933.3,111466.2,1609182.7,826807.2,8343.5,1479751.8,17457948.5,12893867.5,1784727.0,11109140.4,1994117.7,-61126.8,616838.7,15443697.0,2014251.5
2019-09-11,13671686.3,3788368.3,2962342.6,2039982.7,922359.9,826025.7,77838.8,748186.9,9883318.0,2363203.3,4523250.3,2264576.2,329779.7,1934796.5,2258674.0,346884.3,101954.7,379357.5,1430477.5,1562665.8,830012.1,732653.7,444404.9,288248.8,1434198.5,560468.4,873730.2,111278.3,1576703.0,837015.9,7741.7,1455056.2,17436924.9,12865364.0,1784603.8,11080760.2,1992206.3,-60698.7,622444.6,15419316.2,2017608.6
2019-09-18,13713298.3,3810493.1,2983396.2,2042817.2,940579.0,827096.9,76914.4,750182.5,9902805.2,2369021.4,4524252.0,2262057.6,329057.2,1933000.4,2262194.5,347160.5,102045.0,379859.4,1433129.7,1564825.0,831200.0,733625.0,445401.2,288223.8,1444706.8,562370.6,882336.2,111113.4,1573685.9,786859.3,7895.2,1440048.1,17410673.5,12906303.8,1785641.9,11120661.9,2016852.3,-91974.1,597619.5,15428801.6,1981871.9
2019-09-25,13734116.1,3811658.4,2991150.4,2052180.9,938969.5,820508.0,77496.2,743011.8,9922457.7,2376109.2,4532218.2,2264772.0,328505.9,1936266.1,2267446.2,348497.7,102211.7,379601.6,1437135.2,1565199.4,830499.6,734699.7,445459.6,289240.1,1448930.8,568421.1,880509.8,111094.0,1637688.7,777123.3,8311.5,1442571.9,17488717.6,12978128.4,1782700.8,11195427.6,1998175.0,-64571.8,602843.0,15514574.5,1974143.0
2019-10-02,13727605.7,3808902.5,2989645.4,2061715.2,927930.2,819257.1,78082.4,741174.7,9918703.2,2369384.7,4531536.8,2262459.0,327398.9,1935060.0,2269077.8,347418.6,102283.4,381380.7,1437995.1,1565983.6,830330.5,735653.2,446767.8,288885.4,1451798.1,572198.5,879599.6,111674.5,1701471.5,783384.7,6928.1,1462283.5,17569999.1,13047342.2,1803486.1,11243856.2,1990366.8,-44623.6,608859.8,15601945.2,1968054.0
2019-10-09,13719828.8,3802922.7,2983847.7,2064047.5,919800.3,819075.0,77463.3,741611.7,9916906.0,2365308.0,4534776.5,2263305.5,326420.0,1936885.5,2271471.0,347776.3,102233.2,381753.4,1439708.0,1567903.4,830885.9,737017.6,447353.2,289664.4,1448918.1,570865.8,878052.3,111997.0,1688950.5,802133.1,7267.5,1454518.9,17560701.7,13041088.0,1818703.5,11222384.4,1949870.9,-46787.0,599607.4,15543779.3,2016922.4
2019-10-16,13737420.2,3794297.0,2974291.5,2067086.8,907204.8,820005.5,77498.2,742507.3,9943123.2,2372746.3,4543166.4,2267023.5,326736.4,1940287.1,2276143.0,348449.8,102394.4,382456.6,1442842.1,1576286.5,838906.6,737379.9,447487.1,289892.8,1450924.0,571549.0,879375.0,111828.9,1661764.1,838744.9,7236.6,1437478.0,17570815.0,13070907.2,1803637.8,11267269.4,1977252.4,-87769.0,600342.7,15560733.3,2010081.7
